,tweet_id,favourites_count,retweet_count
0,892420643555336193,37474,8162
1,892177421306343426,32209,6040
2,891815181378084864,24279,3998
3,891689557279858688,40796,8314
4,891327558926688256,39013,9011
5,891087950875897856,19609,2990
6,890971913173991426,11451,1984
7,890729181411237888,63217,18127
8,890609185150312448,26967,4103
9,890240255349198849,30906,7092
10,890006608113172480,29728,7049
11,889880896479866881,26967,4787
12,889665388333682689,46587,9647
13,889638837579907072,26251,4360
14,889531135344209921,14640,2165
15,889278841981685760,24460,5174
16,888917238123831296,28216,4338
17,888804989199671297,24761,4119
18,888554962724278272,19204,3397
19,888078434458587136,21075,3349
20,887705289381826560,29255,5173
21,887517139158093824,44872,11257
22,887473957103951883,66747,17452
23,887343217045368832,32609,10032
24,887101392804085760,29627,5729
25,886983233522544640,33999,7450
26,886736880519319552,11650,3135
27,886680336477933568,21740,4289
28,886366144734445568,20507,3078
29,886267009285017600,116,4
30,886258384151887873,27113,6069
31,886054160059072513,0,105
32,885984800019947520,31591,6521
33,885528943205470208,34868,6180
34,885518971528720385,19807,3607
35,885311592912609280,0,17837
36,885167619883638784,21237,4218
37,884925521741709313,74931,17543
38,884876753390489601,27027,5404
39,884562892145688576,23527,4506
40,884441805382717440,26180,5458
41,884247878851493888,70652,19760
42,884162670584377345,19738,2872
43,883838122936631299,21193,3314
44,883482846933004288,44503,9539
45,883360690899218434,21984,3572
46,883117836046086144,35989,6412
47,882992080364220416,23180,3775
48,882762694511734784,27399,4719
49,882627270321602560,27068,5867
50,882268110199369728,43513,11172
51,882045870035918850,28406,4763
52,881906580714921986,23558,3276
53,881666595344535552,49043,10289
54,881633300179243008,123,7
55,881536004380872706,47881,15371
56,881268444196462592,22431,5005
57,880935762899988482,16511,2685
58,880872448815771648,20624,3686
59,880465832366813184,27642,6039
60,880221127280381952,26185,4066
61,880095782870896641,26788,4181
62,879862464715927552,21655,3374
63,879674319642796034,302,10
64,879492040517615616,22741,3068
65,879415818425184262,102613,42729
66,879376492567855104,16296,3008
67,879130579576475649,0,6566
68,879050749262655488,21849,4536
69,879008229531029506,18389,2599
70,878776093423087618,18819,3983
71,878604707211726852,29278,6944
72,878404777348136964,0,1241
73,878316110768087041,0,6415
74,878281511006478336,7509,1241
75,878057613040115712,40794,6566
76,877736472329191424,77251,18438
77,877611172832227328,0,78
78,877556246731214848,22047,3671
79,877316821321428993,26582,5025
80,877201837425926144,26324,5404
81,876838120628539392,20081,3225
82,876537666061221889,22866,4488
83,876484053909872640,18223,2309
84,876120275196170240,27126,4516
85,875747767867523072,24453,4149
86,875144289856114688,21317,4772
87,875097192612077568,26615,5862
88,875021211251597312,24746,4570
89,874680097055178752,27027,4500
90,874434818259525634,0,14227
91,874296783580663808,25326,3989
92,874057562936811520,22079,3826
93,874012996292530176,33562,10083
94,873580283840344065,23552,3818
95,873337748698140672,0,1539
96,873213775632977920,7027,1539
97,872967104147763200,26569,5263
98,872820683541237760,14331,3601
99,872620804844003328,20213,3582
100,872486979161796608,39649,8774
101,872122724285648897,33514,7920
102,871879754684805121,36895,10855
103,871762521631449091,19760,3394
104,871515927908634625,19690,3368
105,871166179821445120,0,5553
106,871102520638267392,20416,5384
107,871032628920680449,22147,3727
108,870804317367881728,32828,6049
109,870726314365509632,118,3
110,870656317836468226,12112,2589
111,870374049280663552,80889,25675
112,870308999962521604,21371,4063
113,870063196459192321,35808,8167
114,869772420881756160,41542,9826
115,869702957897576449,27652,6213
116,869596645499047938,15647,3079
117,869227993411051520,20032,3718
118,868880397819494401,64210,14203
119,868639477480148993,0,2052
120,868622495443632128,26205,5208
121,868552278524837888,9921,2052
122,867900495410671616,23758,4110
123,867774946302451713,33352,7236
124,867421006826221569,15826,2456
125,867072653475098625,0,119
126,867051520902168576,31675,7746
127,866720684873056260,19711,4743
128,866686824827068416,18957,3428
129,866450705531457537,120244,34850
130,866334964761202691,51670,14227
131,866094527597207552,0,8264
132,865718153858494464,25240,5557
133,865359393868664832,26072,4954
134,865006731092295680,27584,7601
135,864873206498414592,31816,8629
136,864279568663928832,14405,2999
137,864197398364647424,29695,8847
138,863907417377173506,20349,4090
139,863553081350529029,15125,4148
140,863471782782697472,0,2420
141,863432100342583297,23507,5193
142,863427515083354112,2221,96
143,863079547188785154,8659,1093
144,863062471531167744,8405,2420
145,862831371563274240,18962,5072
146,862722525377298433,16885,3505
147,862457590147678208,20275,4928
148,862096992088072192,73656,23124
149,861383897657036800,35758,10652
150,861288531465048066,17026,4139
151,861005113778896900,16565,3783
152,860981674716409858,0,2152
153,860924035999428608,0,813
154,860563773140209665,7452,2152
155,860524505164394496,23420,5273
156,860276583193509888,18176,3472
157,860184849394610176,16549,5846
158,860177593139703809,0,30857
159,859924526012018688,19423,4076
160,859851578198683649,15306,3513
161,859607811541651456,18471,1572
162,859196978902773760,89393,30253
163,859074603037188101,33673,13652
164,858860390427611136,0,8163
165,858843525470990336,15471,3495
166,858471635011153920,21408,4849
167,858107933456039936,15662,2913
168,857989990357356544,16062,2602
169,857746408056729600,34162,10702
170,857393404942143489,5895,1655
171,857263160327368704,19979,4546
172,857214891891077121,227,18
173,857062103051644929,0,171
174,857029823797047296,18912,4042
175,856543823941562368,16255,2910
176,856526610513747968,11848,1902
177,856330835276025856,0,682
178,856288084350160898,519,17
179,856282028240666624,27733,6395
180,855862651834028034,345,26
181,855860136149123072,5011,1040
182,855857698524602368,11885,2139
183,855851453814013952,45633,17999
184,855818117272018944,26687,5514
185,855459453768019968,29972,8333
186,855245323840757760,0,6072
187,855138241867124737,0,46
188,854732716440526848,22968,6210
189,854482394044301312,29473,6994
190,854365224396361728,19007,4769
191,854120357044912130,32197,7628
192,854010172552949760,16305,3215
193,853760880890318849,28803,5893
194,853639147608842240,35095,10363
195,853299958564483072,15647,3637
196,852936405516943360,0,2059
197,852912242202992640,9160,1883
198,852672615818899456,15101,2207
199,852553447878664193,16517,3598
200,852311364735569921,33521,10149
201,852226086759018497,20254,6976
202,852189679701164033,11602,1626
203,851953902622658560,0,9914
204,851861385021730816,0,22
205,851591660324737024,16447,3566
206,851464819735769094,24598,7279
207,851224888060895234,20974,5897
208,850753642995093505,31424,9531
209,850380195714523136,13286,2697
210,850333567704068097,3495,347
211,850145622816686080,16594,3939
212,850019790995546112,20798,5041
213,849776966551130114,31013,7852
214,849668094696017920,0,5109
215,849412302885593088,16171,3246
216,849336543269576704,11614,1956
217,849051919805034497,43222,8791
218,848690551926992896,25685,4464
219,848324959059550208,25241,4757
220,848213670039564288,8344,772
221,848212111729840128,16658,3171
222,847978865427394560,0,3369
223,847971574464610304,0,442
224,847962785489326080,23999,5275
225,847842811428974592,5567,1380
226,847617282490613760,7136,439
227,847606175596138505,19179,3532
228,847251039262605312,20901,4444
229,847157206088847362,20364,6074
230,847116187444137987,21882,3313
231,846874817362120707,20525,4073
232,846514051647705089,45651,12049
233,846505985330044928,14433,3191
234,846153765933735936,32426,9437
235,846139713627017216,31654,10309
236,846042936437604353,16377,3004
237,845812042753855489,29999,9089
238,845677943972139009,25773,4968
239,845397057150107648,7830,1877
240,845306882940190720,23926,5614
241,845098359547420673,0,7971
242,844979544864018432,13954,2676
243,844973813909606400,15497,3346
244,844580511645339650,16913,3274
245,844223788422217728,13987,2294
246,843981021012017153,15541,3057
247,843856843873095681,22013,4832
248,843604394117681152,17339,2877
249,843235543001513987,22109,6310
250,842846295480000512,15652,3773
251,842765311967449089,6945,1336
252,842535590457499648,18600,3663
253,842163532590374912,25162,6072
254,842115215311396866,14391,3177
255,841833993020538882,0,16007
256,841680585030541313,26395,8116
257,841439858740625411,13002,3855
258,841320156043304961,20361,5712
259,841314665196081154,16282,4903
260,841077006473256960,23543,5553
261,840761248237133825,0,1842
262,840728873075638272,0,16921
263,840698636975636481,182,2
264,840696689258311684,12655,1031
265,840632337062862849,9247,1842
266,840370681858686976,16964,4771
267,840268004936019968,19861,6010
268,839990271299457024,13822,2404
269,839549326359670784,28344,8163
270,839290600511926273,0,148
271,839239871831150596,28077,6868
272,838952994649550848,20241,4179
273,838921590096166913,11525,2174
274,838916489579200512,0,36
275,838831947270979586,0,11607
276,838561493054533637,11282,1391
277,838476387338051585,23289,5052
278,838201503651401729,0,10594
279,838150277551247360,1737,349
280,838085839343206401,146,1
281,838083903487373313,18197,3322
282,837820167694528512,35314,8264
283,837482249356513284,3963,463
284,837471256429613056,13211,2398
285,837366284874571778,21872,5580
286,837110210464448512,16574,2506
287,836989968035819520,13140,2417
288,836753516572119041,19926,4860
289,836677758902222849,13030,2337
290,836648853927522308,0,574
291,836397794269200385,0,29191
292,836380477523124226,15259,3135
293,836260088725786625,22012,4517
294,836001077879255040,19750,4512
295,835685285446955009,0,8583
296,835574547218894849,18421,3814
297,835536468978302976,0,1798
298,835309094223372289,0,22169
299,835297930240217089,17010,3164
300,835264098648616962,7995,1798
301,835246439529840640,2174,76
302,835172783151792128,27054,6057
303,835152434251116546,23257,3186
304,834931633769889797,11205,1742
305,834786237630337024,21975,5817
306,834574053763584002,14162,2676
307,834477809192075265,0,11280
308,834458053273591808,9947,1776
309,834209720923721728,21338,5042
310,834167344700198914,16349,3848
311,834089966724603904,10407,2248
312,834086379323871233,13528,2341
313,833863086058651648,13895,2529
314,833826103416520705,18672,3944
315,833732339549220864,0,227
316,833722901757046785,21496,3397
317,833479644947025920,15381,2174
318,833124694597443584,20951,5109
319,832998151111966721,13773,2342
320,832769181346996225,0,39
321,832757312314028032,17445,3830
322,832682457690300417,12322,3099
323,832645525019123713,3032,550
324,832636094638288896,16437,2939
325,832397543355072512,12374,2346
326,832369877331693569,17819,3369
327,832273440279240704,11741,2462
328,832215909146226688,0,6560
329,832215726631055365,0,9925
330,832088576586297345,68,2
331,832040443403784192,0,10263
332,832032802820481025,18520,4928
333,831939777352105988,24887,6488
334,831926988323639298,354,35
335,831911600680497154,28707,6912
336,831670449226514432,10851,1923
337,831650051525054464,7464,2059
338,831552930092285952,9326,2428
339,831322785565769729,9593,1625
340,831315979191906304,6780,1187
341,831309418084069378,12190,2591
342,831262627380748289,12370,2167
343,830956169170665475,8282,1581
344,830583320585068544,69501,17837
345,830173239259324417,0,6040
346,830097400375152640,10205,3176
347,829878982036299777,0,5345
348,829861396166877184,12711,2081
349,829501995190984704,32988,11280
350,829449946868879360,10875,2147
351,829374341691346946,36001,9914
352,829141528400556032,25440,7863
353,829011960981237760,55170,17230
354,828801551087042563,0,3602
355,828770345708580865,26589,6227
356,828708714936930305,38066,11940
357,828650029636317184,9889,1431
358,828409743546925057,6572,1221
359,828408677031882754,7984,1371
360,828381636999917570,13129,2365
361,828376505180889089,7685,1135
362,828372645993398273,13065,3143
363,828361771580813312,2289,179
364,828046555563323392,12232,3047
365,828011680017821696,10778,2282
366,827933404142436356,20929,5557
367,827653905312006145,16083,3198
368,827600520311402496,7709,1008
369,827324948884643840,16501,3255
370,827199976799354881,11007,2387
371,826958653328592898,22465,5345
372,826848821049180160,37961,10884
373,826615380357632002,0,4207
374,826598799820865537,5320,268
375,826598365270007810,10484,2500
376,826476773533745153,19211,4476
377,826240494070030336,13827,2759
378,826204788643753985,5077,990
379,826115272272650244,16332,3342
380,825876512159186944,10905,1998
381,825829644528148480,13277,2656
382,825535076884762624,54421,18338
383,825147591692263424,19104,4861
384,825120256414846976,0,1365
385,825026590719483904,6617,1365
386,824796380199809024,0,5860
387,824775126675836928,15613,3751
388,824663926340194305,10526,1853
389,824325613288833024,12317,11106
390,824297048279236611,15741,4126
391,824025158776213504,4995,628
392,823939628516474880,11110,2897
393,823719002937630720,0,11968
394,823699002998870016,14537,2675
395,823581115634085888,13604,2825
396,823333489516937216,731,26
397,823322678127919110,16442,4289
398,823269594223824897,0,10509
399,822975315408461824,18073,3682
400,822872901745569793,138109,46858
401,822859134160621569,13845,2441
402,822647212903690241,0,6852
403,822610361945911296,15461,3165
404,822489057087389700,18998,6852
405,822462944365645825,29671,15623
406,822244816520155136,36602,10509
407,822163064745328640,0,5131
408,821886076407029760,11856,2501
409,821813639212650496,0,3578
410,821765923262631936,8802,1776
411,821522889702862852,8401,1900
412,821421320206483457,0,5985
413,821407182352777218,12325,4647
414,821153421864615936,264,10
415,821149554670182400,9108,2158
416,821107785811234820,10043,2276
417,821044531881721856,13250,2453
418,820837357901512704,0,7178
419,820749716845686786,32989,10594
420,820690176645140481,12779,3452
421,820494788566847489,0,605
422,820446719150292993,0,2766
423,820314633777061888,3492,605
424,820078625395449857,20756,6729
425,820013781606658049,0,1269
426,819952236453363712,5576,1269
427,819924195358416896,13493,5188
428,819711362133872643,14085,3357
429,819588359383371776,10039,2112
430,819347104292290561,7564,1291
431,819238181065359361,2394,431
432,819227688460238848,24200,7178
433,819015337530290176,0,39459
434,819015331746349057,0,20332
435,819006400881917954,47404,20332
436,819004803107983360,90963,39459
437,818646164899774465,0,22399
438,818627210458333184,23282,8014
439,818614493328580609,10336,2766
440,818588835076603904,0,6591
441,818536468981415936,11427,2656
442,818307523543449600,0,8724
443,818259473185828864,11558,2449
444,818145370475810820,12867,2776
445,817908911860748288,5085,846
446,817827839487737858,54336,29191
447,817777686764523521,11234,2875
448,817536400337801217,12370,3266
449,817502432452313088,0,3644
450,817423860136083457,35758,16007
451,817415592588222464,5875,1033
452,817181837579653120,0,9121
453,817171292965273600,9162,2164
454,817120970343411712,12795,2811
455,817056546584727552,9004,1766
456,816829038950027264,0,5047
457,816816676327063552,10526,2179
458,816697700272001025,10284,2361
459,816450570814898180,32072,8724
460,816336735214911488,9030,2094
461,816091915477250048,9388,2318
462,816062466425819140,0,1120
463,816014286006976512,0,5695
464,815990720817401858,5231,1120
465,815966073409433600,23535,9121
466,815745968457060357,0,4443
467,815736392542261248,10336,2439
468,815639385530101762,8632,1765
469,815390420867969024,10882,4090
470,814986499976527872,8039,1382
471,814638523311648768,11842,2913
472,814578408554463233,0,6233
473,814530161257443328,9077,1992
474,814153002265309185,30275,9318
475,813944609378369540,0,3429
476,813910438903693312,9780,2009
477,813812741911748608,38283,15039
478,813800681631023104,8783,1889
479,813217897535406080,19621,7872
480,813202720496779264,9674,1942
481,813187593374461952,20882,4692
482,813172488309972993,9794,2060
483,813157409116065792,8166,2388
484,813142292504645637,8876,2538
485,813130366689148928,4702,481
486,813127251579564032,12465,3372
487,813112105746448384,10857,2965
488,813096984823349248,11074,3871
489,813081950185472002,10385,2977
490,813066809284972545,8375,2095
491,813051746834595840,22056,7889
492,812781120811126785,7984,2059
493,812709060537683968,6963,1535
494,812503143955202048,6403,1315
495,812466873996607488,8401,2079
496,812372279581671427,14404,3952
497,811985624773361665,7643,1514
498,811744202451197953,7946,1721
499,811647686436880384,5881,799
500,811627233043480576,13450,3348
501,811386762094317568,22012,6866
502,810984652412424192,5616,1548
503,810896069567610880,9532,1918
504,810657578271330305,11555,2851
505,810284430598270976,37243,12265
506,810254108431155201,15467,3602
507,809920764300447744,16303,4207
508,809808892968534016,0,5272
509,809448704142938112,7315,1577
510,809220051211603969,21005,6040
511,809084759137812480,13932,3793
512,808838249661788160,10659,3281
513,808733504066486276,8337,2330
514,808501579447930884,11890,2792
515,808344865868283904,44830,22399
516,808134635716833280,0,6393
517,808106460588765185,9236,2371
518,808001312164028416,13244,3823
519,807621403335917568,15348,3954
520,807106840509214720,125074,59970
521,807059379405148160,0,7883
522,807010152071229440,13752,4133
523,806629075125202948,79076,37496
524,806620845233815552,0,5960
525,806576416489959424,5127,2077
526,806542213899489280,10766,2537
527,806242860592926720,0,12583
528,806219024703037440,6782,1283
529,805958939288408065,0,5803
530,805932879469572096,8722,2064
531,805826884734976000,6942,1975
532,805823200554876929,0,8673
533,805520635690676224,6066,1776
534,805487436403003392,9266,2736
535,805207613751304193,8218,1837
536,804738756058218496,14464,4136
537,804475857670639616,6475,2164
538,804413760345620481,0,3477
539,804026241225523202,47008,17493
540,803773340896923648,10600,2980
541,803692223237865472,0,8018
542,803638050916102144,11563,4445
543,803380650405482500,8178,2000
544,803321560782307329,0,5718
545,803276597545603072,10581,2652
546,802952499103731712,9539,2166
547,802624713319034886,0,3151
548,802600418706604034,7504,1589
549,802572683846291456,9437,2689
550,802323869084381190,17115,6293
551,802265048156610565,6964,1474
552,802239329049477120,9561,2823
553,802185808107208704,0,285
554,801958328846974976,8151,1845
555,801854953262350336,1863,250
556,801538201127157760,8654,2215
557,801285448605831168,6384,895
558,801167903437357056,25869,6393
559,801127390143516673,0,4273
560,801115127852503040,8534,2257
561,800859414831898624,727,102
562,800855607700029440,0,1756
563,800751577355128832,11100,2992
564,800513324630806528,13867,3247
565,800459316964663297,10011,2329
566,800443802682937345,0,4650
567,800388270626521089,11778,3032
568,800188575492947969,0,4261
569,800141422401830912,16169,2766
570,800018252395122689,29970,14223
571,799774291445383169,0,5045
572,799757965289017345,8860,2334
573,799422933579902976,8502,2065
574,799308762079035393,0,5951
575,799297110730567681,10448,2983
576,799063482566066176,8522,2661
577,798933969379225600,13861,4827
578,798925684722855936,7866,1534
579,798705661114773508,0,7125
580,798701998996647937,0,8394
581,798697898615730177,0,7005
582,798694562394996736,0,5349
583,798686750113755136,0,2500
584,798682547630837760,0,5086
585,798673117451325440,0,5975
586,798665375516884993,0,4206
587,798644042770751489,0,1999
588,798628517273620480,0,2122
589,798585098161549313,0,6162
590,798576900688019456,0,6306
591,798340744599797760,0,3619
592,798209839306514432,10956,2753
593,797971864723324932,12294,3391
594,797545162159308800,15339,5225
595,797236660651966464,21079,7168
596,797165961484890113,241,28
597,796904159865868288,0,9588
598,796865951799083009,8105,2051
599,796759840936919040,12537,3298
600,796563435802726400,0,7868
601,796484825502875648,8009,1901
602,796387464403357696,11624,4497
603,796177847564038144,0,15451
604,796149749086875649,34127,15451
605,796125600683540480,5226,1927
606,796116448414461957,9617,2605
607,796080075804475393,8945,2501
608,796031486298386433,11427,3972
609,795464331001561088,52564,25696
610,795400264262053889,10660,3102
611,795076730285391872,17141,5860
612,794983741416415232,0,3644
613,794926597468000259,10855,2486
614,794355576146903043,0,11100
615,794332329137291264,10111,2868
616,794205286408003585,9738,3571
617,793962221541933056,17763,5272
618,793845145112371200,9736,2025
619,793614319594401792,0,3362
620,793601777308463104,8428,1754
621,793500921481273345,11299,2565
622,793286476301799424,25986,9925
623,793271401113350145,9153,2562
624,793256262322548741,21125,9007
625,793241302385262592,11101,3534
626,793226087023144960,10397,3096
627,793210959003287553,9433,3027
628,793195938047070209,16151,6078
629,793180763617361921,7330,2145
630,793165685325201412,9948,2995
631,793150605191548928,6525,1830
632,793135492858580992,6820,2688
633,793120401413079041,13411,4216
634,792913359805018113,15147,4324
635,792883833364439040,11944,4617
636,792773781206999040,7754,1807
637,792394556390137856,14207,4628
638,792050063153438720,7570,1946
639,791821351946420224,0,22681
640,791784077045166082,0,10377
641,791780927877898241,0,4122
642,791774931465953280,47651,23949
643,791672322847637504,12399,3362
644,791406955684368384,13836,4443
645,791312159183634433,9282,2738
646,791026214425268224,0,4440
647,790987426131050500,10414,2306
648,790946055508652032,17552,5047
649,790723298204217344,0,2497
650,790698755171364864,8659,2063
651,790581949425475584,21821,7754
652,790337589677002753,8253,2008
653,790277117346975746,13256,3429
654,790227638568808452,0,3854
655,789986466051088384,9750,2497
656,789960241177853952,0,4448
657,789903600034189313,10942,4442
658,789628658055020548,7927,1918
659,789599242079838210,7142,2084
660,789530877013393408,12426,3644
661,789314372632018944,9100,2485
662,789280767834746880,0,5332
663,789268448748703744,9616,2794
664,789137962068021249,10233,3011
665,788908386943430656,28907,13338
666,788765914992902144,28933,11100
667,788552643979468800,0,7758
668,788412144018661376,16431,5705
669,788178268662984705,7626,2280
670,788150585577050112,6476,1404
671,788070120937619456,0,3687
672,788039637453406209,6472,1423
673,787810552592695296,9147,3294
674,787717603741622272,10780,3001
675,787397959788929025,11443,3050
676,787322443945877504,8217,1883
677,787111942498508800,0,7257
678,786963064373534720,28036,8583
679,786729988674449408,0,2587
680,786709082849828864,19195,6560
681,786664955043049472,11212,2749
682,786595970293370880,9915,3339
683,786363235746385920,11488,3768
684,786286427768250368,8394,3080
685,786233965241827333,16101,5131
686,786051337297522688,1507,165
687,786036967502913536,0,7600
688,785927819176054784,11985,3405
689,785872687017132033,7040,1955
690,785639753186217984,8229,2390
691,785533386513321988,9585,2156
692,785515384317313025,6421,1352
693,785264754247995392,7651,1757
694,785170936622350336,12697,5221
695,784826020293709826,10661,3477
696,784517518371221505,9420,2729
697,784431430411685888,5995,1381
698,784183165795655680,21178,8673
699,784057939640352768,31442,11968
700,783839966405230592,31610,11607
701,783821107061198850,7738,2104
702,783695101801398276,10978,3466
703,783466772167098368,8894,2416
704,783391753726550016,17741,5912
705,783347506784731136,0,6011
706,783334639985389568,30710,12583
707,783085703974514689,8564,2380
708,782969140009107456,25373,7883
709,782747134529531904,7862,1503
710,782722598790725632,18167,5803
711,782598640137187329,8187,2011
712,782305867769217024,17513,5985
713,782021823840026624,0,6676
714,781955203444699136,11684,3607
715,781661882474196992,10971,2905
716,781655249211752448,4203,1203
717,781524693396357120,21820,5960
718,781308096455073793,7493,2731
719,781251288990355457,8864,2245
720,781163403222056960,10278,2936
721,780931614150983680,22734,7868
722,780858289093574656,7556,2149
723,780800785462489090,5781,1400
724,780601303617732608,12712,3578
725,780543529827336192,6615,1854
726,780496263422808064,0,3970
727,780476555013349377,0,122
728,780459368902959104,5553,1147
729,780192070812196864,9130,2395
730,780092040432480260,0,2462
731,780074436359819264,12845,5358
732,779834332596887552,19913,7600
733,779377524342161408,9258,3346
734,779124354206535695,0,19741
735,779123168116150273,12399,3917
736,779056095788752897,15522,4851
737,778990705243029504,20992,7764
738,778774459159379968,0,10670
739,778764940568104960,906,392
740,778748913645780993,7238,1422
741,778650543019483137,6052,1611
742,778624900596654080,4869,1082
743,778408200802557953,14329,4661
744,778396591732486144,0,13089
745,778383385161035776,6139,1187
746,778286810187399168,10904,3524
747,778039087836069888,8886,2816
748,778027034220126208,6871,1731
749,777953400541634568,0,3785
750,777885040357281792,6667,1759
751,777684233540206592,11781,3151
752,777641927919427584,0,4540
753,777621514455814149,9192,2665
754,777189768882946048,14999,4623
755,776819012571455488,0,14734
756,776813020089548800,5113,1298
757,776477788987613185,9263,2986
758,776249906839351296,0,9771
759,776218204058357768,31443,17102
760,776201521193218049,10068,2701
761,776113305656188928,12320,4650
762,776088319444877312,1918,161
763,775898661951791106,0,17594
764,775842724423557120,12270,2857
765,775733305207554048,14522,4273
766,775729183532220416,13555,4888
767,775364825476165632,7772,3177
768,775350846108426240,10646,4170
769,775085132600442880,16304,5045
770,774757898236878852,8973,1895
771,774639387460112384,7040,1848
772,774314403806253056,22822,5951
773,773985732834758656,11230,4144
774,773922284943896577,6698,1852
775,773704687002451968,6910,1734
776,773670353721753600,5572,1388
777,773547596996571136,23134,6591
778,773336787167145985,0,5430
779,773308824254029826,24367,7972
780,773247561583001600,9861,3446
