,tweet_id,favourites_count,retweet_count
781,773191612633579521,10463,4396
782,772877495989305348,8967,4132
783,772826264096874500,8391,2496
784,772615324260794368,0,3600
785,772581559778025472,6783,1807
786,772193107915964416,6319,1483
787,772152991789019136,3968,1193
788,772117678702071809,3935,788
789,772114945936949249,2842,502
790,772102971039580160,4197,994
791,771908950375665664,6882,2021
792,771770456517009408,12559,3619
793,771500966810099713,8654,2801
794,771380798096281600,10989,5430
795,771171053431250945,0,8065
796,771136648247640064,9579,3120
797,771102124360998913,6537,1532
798,771014301343748096,7177,1753
799,771004394259247104,0,231
800,770787852854652928,5163,1291
801,770772759874076672,5424,1506
802,770655142660169732,7657,1861
803,770414278348247044,6590,2205
804,770293558247038976,6517,1593
805,770093767776997377,0,3245
806,770069151037685760,7913,2438
807,769940425801170949,32848,10263
808,769695466921623552,6682,1763
809,769335591808995329,0,8195
810,769212283578875904,5653,1827
811,768970937022709760,15072,6964
812,768909767477751808,0,2864
813,768855141948723200,4389,949
814,768609597686943744,4303,1284
815,768596291618299904,5243,1359
816,768554158521745409,0,6210
817,768473857036525572,14246,3643
818,768193404517830656,11380,3785
819,767884188863397888,4971,1488
820,767754930266464257,16749,5718
821,767500508068192258,7815,2489
822,767191397493538821,12819,4039
823,767122157629476866,10590,3027
824,766864461642756096,0,6000
825,766793450729734144,5298,1448
826,766714921925144576,2721,410
827,766693177336135680,4201,844
828,766423258543644672,6292,1697
829,766313316352462849,7078,2002
830,766078092750233600,0,2763
831,766069199026450432,4443,911
832,766008592277377025,3916,527
833,765719909049503744,7556,2279
834,765669560888528897,5427,1293
835,765395769549590528,27639,3616
836,765371061932261376,7401,2298
837,765222098633691136,12118,3600
838,764857477905154048,6714,1886
839,764259802650378240,6305,1609
840,763956972077010945,781,58
841,763837565564780549,13147,4440
842,763183847194451968,5618,1568
843,763167063695355904,0,3202
844,763103485927849985,7683,2432
845,762699858130116608,12691,3854
846,762471784394268675,11759,6858
847,762464539388485633,10751,4448
848,762316489655476224,5013,1196
849,762035686371364864,33333,16599
850,761976711479193600,5627,2146
851,761750502866649088,0,4180
852,761745352076779520,4442,913
853,761672994376806400,51712,30857
854,761599872357261312,4294,1248
855,761371037149827077,0,19104
856,761334018830917632,5423,1542
857,761292947749015552,4656,1166
858,761227390836215808,5537,1654
859,761004547850530816,11813,3687
860,760893934457552897,3980,1030
861,760656994973933572,6904,2033
862,760641137271070720,5166,1367
863,760539183865880579,7905,3857
864,760521673607086080,4405,1481
865,760290219849637889,27969,12199
866,760252756032651264,4112,919
867,760190180481531904,5937,1919
868,760153949710192640,0,32
869,759943073749200896,6176,2212
870,759923798737051648,15263,6000
871,759846353224826880,6990,2103
872,759793422261743616,6208,2020
873,759566828574212096,0,22429
874,759557299618865152,4895,1243
875,759447681597108224,8854,2587
876,759446261539934208,1740,516
877,759197388317847553,6303,2069
878,759159934323924993,0,1233
879,759099523532779520,15119,4421
880,759047813560868866,6758,2147
881,758854675097526272,3695,953
882,758828659922702336,11638,4065
883,758740312047005698,5963,1703
884,758474966123810816,3978,1053
885,758467244762497024,4999,2361
886,758405701903519748,5411,2044
887,758355060040593408,3559,1154
888,758099635764359168,19950,10670
889,758041019896193024,2810,398
890,757741869644341248,7162,3447
891,757729163776290825,0,8590
892,757725642876129280,4714,1289
893,757611664640446465,4746,1181
894,757597904299253760,0,312
895,757596066325864448,4511,1122
896,757400162377592832,15755,7250
897,757393109802180609,6055,1849
898,757354760399941633,4694,1513
899,756998049151549440,6536,2103
900,756939218950160384,6905,2125
901,756651752796094464,5258,1383
902,756526248105566208,10822,3822
903,756303284449767430,4102,1152
904,756288534030475264,44579,18486
905,756275833623502848,6682,1610
906,755955933503782912,7621,3065
907,755206590534418437,17114,5707
908,755110668769038337,22090,11752
909,754874841593970688,0,8483
910,754856583969079297,7154,2679
911,754747087846248448,2677,551
912,754482103782404096,5519,2069
913,754449512966619136,3900,772
914,754120377874386944,8166,2478
915,753655901052166144,6067,2293
916,753420520834629632,8240,3780
917,753398408988139520,5994,2034
918,753375668877008896,7930,2462
919,753298634498793472,0,6096
920,753294487569522689,3514,1108
921,753039830821511168,38618,22169
922,753026973505581056,4052,1035
923,752932432744185856,13126,7257
924,752917284578922496,7174,1667
925,752701944171524096,0,3065
926,752682090207055872,6217,1697
927,752660715232722944,4564,1663
928,752568224206688256,5737,2419
929,752519690950500352,7654,3656
930,752334515931054080,3955,1169
931,752309394570878976,0,17689
932,752173152931807232,6177,1947
933,751950017322246144,3190,985
934,751937170840121344,5399,1428
935,751830394383790080,6014,2065
936,751793661361422336,6070,3076
937,751598357617971201,8204,3218
938,751583847268179968,4567,1170
939,751538714308972544,5232,1339
940,751456908746354688,3323,1060
941,751251247299190784,12983,6214
942,751205363882532864,6548,1942
943,751132876104687617,5254,1375
944,750868782890057730,4964,1462
945,750719632563142656,13691,5332
946,750506206503038976,4602,1205
947,750429297815552001,13668,4540
948,750383411068534784,4729,1206
949,750381685133418496,715,29
950,750147208377409536,3228,1016
951,750132105863102464,3777,1356
952,750117059602808832,4493,1373
953,750101899009982464,3154,892
954,750086836815486976,2251,569
955,750071704093859840,8172,3537
956,750056684286914561,3264,950
957,750041628174217216,3295,653
958,750026558547456000,2809,831
959,750011400160841729,3361,960
960,749996283729883136,3164,855
961,749981277374128128,5305,2598
962,749774190421639168,4831,1388
963,749417653287129088,6325,1757
964,749403093750648834,2719,571
965,749395845976588288,8912,3655
966,749317047558017024,5682,2341
967,749075273010798592,5970,2185
968,749064354620928000,4966,1602
969,749036806121881602,3216,828
970,748977405889503236,11120,3591
971,748932637671223296,6042,2390
972,748705597323898880,2864,1001
973,748699167502000129,4910,1680
974,748692773788876800,4394,1401
975,748575535303884801,6280,2090
976,748568946752774144,2266,706
977,748346686624440324,5407,1301
978,748337862848962560,7946,4345
979,748324050481647620,3825,802
980,748307329658011649,3793,746
981,748220828303695873,14655,8219
982,747963614829678593,5978,2253
983,747933425676525569,6856,2687
984,747885874273214464,3047,1037
985,747844099428986880,2912,787
986,747816857231626240,5012,1223
987,747651430853525504,1431,162
988,747648653817413632,13369,6152
989,747600769478692864,2400,582
990,747594051852075008,3814,1109
991,747512671126323200,5726,1671
992,747461612269887489,3998,1082
993,747439450712596480,5620,2031
994,747242308580548608,0,3028
995,747219827526344708,5476,1661
996,747204161125646336,3497,967
997,747103485104099331,9925,4205
998,746906459439529985,2996,310
999,746872823977771008,6200,2261
1000,746818907684614144,5478,1815
1001,746790600704425984,5037,1675
1002,746757706116112384,9911,4122
1003,746726898085036033,6246,1885
1004,746542875601690625,5211,1972
1005,746521445350707200,0,1031
1006,746507379341139972,4800,1143
1007,746369468511756288,6381,1725
1008,746131877086527488,7146,2324
1009,746056683365994496,3667,857
1010,745789745784041472,4159,1122
1011,745712589599014916,7224,2442
1012,745433870967832576,7334,2670
1013,745422732645535745,8886,2554
1014,745314880350101504,7413,2918
1015,745074613265149952,8094,3706
1016,745057283344719872,7473,2396
1017,744995568523612160,3066,651
1018,744971049620602880,8152,2837
1019,744709971296780288,5787,1637
1020,744334592493166593,6995,2242
1021,744234799360020481,161815,82232
1022,744223424764059648,1735,388
1023,743980027717509120,4303,1144
1024,743895849529389061,3762,1005
1025,743835915802583040,0,2191
1026,743609206067040256,4628,1450
1027,743595368194129920,19049,6893
1028,743545585370791937,3644,983
1029,743510151680958465,8170,3883
1030,743253157753532416,4361,1278
1031,743222593470234624,6406,1992
1032,743210557239623680,3976,1431
1033,742534281772302336,7285,3726
1034,742528092657332225,4569,2086
1035,742465774154047488,7494,4085
1036,742423170473463808,10137,3970
1037,742385895052087300,7031,2083
1038,742161199639494656,4486,1446
1039,742150209887731712,5305,1636
1040,741793263812808706,4692,1577
1041,741743634094141440,8444,2904
1042,741438259667034112,3786,871
1043,741303864243200000,9064,3385
1044,741099773336379392,10346,5822
1045,741067306818797568,9769,3245
1046,740995100998766593,6585,2902
1047,740711788199743490,3519,981
1048,740699697422163968,2929,820
1049,740676976021798912,18747,7125
1050,740373189193256964,35957,13945
1051,740365076218183684,2553,452
1052,740359016048689152,3401,893
1053,740214038584557568,6896,2063
1054,739979191639244800,20608,6210
1055,739932936087216128,4177,1128
1056,739844404073074688,3918,895
1057,739623569819336705,3915,1426
1058,739606147276148736,5533,1735
1059,739544079319588864,40896,22429
1060,739485634323156992,7396,3066
1061,739238157791694849,119586,60848
1062,738891149612572673,112,6
1063,738885046782832640,3889,1198
1064,738883359779196928,3425,845
1065,738537504001953792,5253,1630
1066,738402415918125056,3346,878
1067,738184450748633089,4450,1258
1068,738166403467907072,9059,3564
1069,738156290900254721,2597,686
1070,737826014890496000,5431,1844
1071,737800304142471168,10308,3624
1072,737678689543020544,5187,1389
1073,737445876994609152,10579,4673
1074,737322739594330112,3709,848
1075,737310737551491075,15128,7776
1076,736736130620620800,4425,1818
1077,736392552031657984,18287,7758
1078,736365877722001409,4105,1309
1079,736225175608430592,8367,2901
1080,736010884653420544,8121,3116
1081,735991953473572864,3706,1203
1082,735648611367784448,4130,1150
1083,735635087207878657,6361,2456
1084,735274964362878976,13390,5305
1085,735256018284875776,3433,926
1086,735137028879360001,3214,1012
1087,734912297295085568,2827,545
1088,734787690684657664,12937,6590
1089,734776360183431168,2586,567
1090,734559631394082816,1533,415
1091,733828123016450049,3685,817
1092,733822306246479872,3773,1057
1093,733482008106668032,3242,986
1094,733460102733135873,4330,1341
1095,733109485275860992,50720,17594
1096,732732193018155009,2510,558
1097,732726085725589504,3643,924
1098,732585889486888962,3781,814
1099,732375214819057664,8332,2634
1100,732005617171337216,15342,5695
1101,731285275100512256,3586,1027
1102,731156023742988288,3942,1326
1103,730924654643314689,6315,2065
1104,730573383004487680,5052,2243
1105,730427201120833536,3578,1093
1106,730211855403241472,3936,1098
1107,730196704625098752,5001,2013
1108,729854734790754305,4159,1178
1109,729838605770891264,1762,401
1110,729823566028484608,4106,1299
1111,729463711119904772,5961,2424
1112,729113531270991872,1938,339
1113,728986383096946689,3240,853
1114,728760639972315136,4809,1782
1115,728751179681943552,2851,704
1116,728653952833728512,3403,1084
1117,728409960103686147,5049,2093
1118,728387165835677696,3774,1000
1119,728046963732717569,4431,1231
1120,728035342121635841,4678,1741
1121,728015554473250816,4216,1147
1122,727685679342333952,3025,663
1123,727644517743104000,6056,1824
1124,727524757080539137,4590,1274
1125,727314416056803329,3429,779
1126,727286334147182592,3128,849
1127,727175381690781696,4000,1442
1128,727155742655025152,3744,1391
1129,726935089318363137,7084,2559
1130,726887082820554753,3946,1579
1131,726828223124897792,3657,1039
1132,726224900189511680,4534,1192
1133,725842289046749185,7236,2763
1134,725786712245440512,4277,1421
1135,725729321944506368,5336,1866
1136,725458796924002305,1448,646
1137,724983749226668032,3819,1361
1138,724771698126512129,2442,669
1139,724405726123311104,5432,1714
1140,724049859469295616,4440,1838
1141,724046343203856385,2730,582
1142,724004602748780546,4299,1638
1143,723912936180330496,4004,1282
1144,723688335806480385,7896,3100
1145,723673163800948736,3100,931
1146,723179728551723008,5433,1948
1147,722974582966214656,4216,1632
1148,722613351520608256,5097,1710
1149,721503162398597120,4763,1947
1150,721001180231503872,2596,641
1151,720785406564900865,3202,798
1152,720775346191278080,2553,702
1153,720415127506415616,4245,1562
1154,720389942216527872,6561,2616
1155,720340705894408192,2947,1016
1156,720059472081784833,3988,1166
1157,720043174954147842,5039,2094
1158,719991154352222208,4966,1818
1159,719704490224398336,4687,1504
1160,719551379208073216,5190,2007
1161,719367763014393856,2864,770
1162,719339463458033665,4537,1301
1163,719332531645071360,3513,995
1164,718971898235854848,3583,1133
1165,718939241951195136,5386,1841
1166,718631497683582976,19361,8394
1167,718613305783398402,2501,500
1168,718540630683709445,2541,1057
1169,718460005985447936,2769,545
1170,718454725339934721,4985,1570
1171,718246886998687744,1984,518
1172,718234618122661888,3978,1045
1173,717841801130979328,2523,618
1174,717790033953034240,2959,1171
1175,717537687239008257,5906,1914
1176,717428917016076293,1652,472
1177,717421804990701568,3236,873
1178,717047459982213120,6446,1998
1179,717009362452090881,3343,1017
1180,716802964044845056,4416,1231
1181,716791146589110272,7472,1599
1182,716730379797970944,1268,447
1183,716447146686459905,13448,6158
1184,716439118184652801,2431,219
1185,716285507865542656,2854,1125
1186,716080869887381504,6921,1993
1187,715928423106027520,3276,911
1188,715758151270801409,3825,1494
1189,715733265223708672,4796,1751
1190,715704790270025728,2882,592
1191,715696743237730304,4015,1345
1192,715680795826982913,4442,1690
1193,715360349751484417,5622,1639
1194,715342466308784130,3117,717
1195,715220193576927233,2483,681
1196,715200624753819648,5274,1963
1197,715009755312439296,4283,1287
1198,714982300363173890,3856,1072
1199,714962719905021952,7559,4457
1200,714957620017307648,4240,1475
1201,714631576617938945,3358,1046
1202,714606013974974464,3731,963
1203,714485234495041536,2776,1206
1204,714258258790387713,3112,745
1205,714251586676113411,3367,869
1206,714214115368108032,2336,914
1207,714141408463036416,4430,1459
1208,713919462244790272,3383,808
1209,713909862279876608,1971,561
1210,713900603437621249,2921,767
1211,713761197720473600,5015,1433
1212,713411074226274305,4548,1346
1213,713177543487135744,7428,2947
1214,713175907180089344,4590,1519
1215,712809025985978368,19071,7005
1216,712717840512598017,12705,5213
1217,712668654853337088,4287,1261
1218,712438159032893441,5476,1624
1219,712309440758808576,251,25
1220,712097430750289920,3900,1082
1221,712092745624633345,3024,928
1222,712085617388212225,3353,503
1223,712065007010385924,2332,655
1224,711998809858043904,0,130
1225,711968124745228288,8296,2415
1226,711743778164514816,2927,1025
1227,711732680602345472,9141,4309
1228,711694788429553666,33802,19104
1229,711652651650457602,3972,955
1230,711363825979756544,3763,1183
1231,711306686208872448,3405,763
1232,711008018775851008,3072,639
1233,710997087345876993,4692,1441
1234,710844581445812225,2621,721
1235,710833117892898816,2764,557
1236,710658690886586372,2379,586
1237,710609963652087808,4929,2467
1238,710588934686908417,4678,1948
1239,710296729921429505,2440,772
1240,710283270106132480,2203,537
1241,710272297844797440,4662,1301
1242,710269109699739648,2467,1173
1243,710153181850935296,2987,930
1244,710140971284037632,2848,922
1245,710117014656950272,5653,2083
1246,709918798883774466,3074,1106
1247,709901256215666688,695,105
1248,709852847387627521,3609,1246
1249,709566166965075968,3640,1257
1250,709556954897764353,3387,1107
1251,709519240576036864,1529,245
1252,709449600415961088,2296,601
1253,709409458133323776,2694,714
1254,709225125749587968,2474,595
1255,709207347839836162,12938,6102
1256,709198395643068416,2492,666
1257,709179584944730112,2065,695
1258,709158332880297985,2104,436
1259,709042156699303936,4900,1710
1260,708853462201716736,1845,683
1261,708845821941387268,3078,936
1262,708834316713893888,1740,526
1263,708810915978854401,16979,7244
1264,708738143638450176,2822,850
1265,708711088997666817,2618,751
1266,708479650088034305,2624,701
1267,708469915515297792,3185,846
1268,708400866336894977,16474,10585
1269,708356463048204288,3698,1385
1270,708349470027751425,2419,765
1271,708149363256774660,4401,1602
1272,708130923141795840,3495,878
1273,708119489313951744,2765,1022
1274,708109389455101952,1991,564
1275,708026248782585858,4499,1999
1276,707995814724026368,3229,1172
1277,707983188426153984,51,2
1278,707969809498152960,2778,1007
1279,707776935007539200,3380,992
1280,707741517457260545,2570,637
1281,707738799544082433,4215,2591
1282,707693576495472641,3534,1039
1283,707629649552134146,2649,923
1284,707610948723478529,17475,6676
1285,707420581654872064,2343,720
1286,707411934438625280,2360,617
1287,707387676719185920,3608,1354
1288,707377100785885184,3377,1128
1289,707315916783140866,2553,667
1290,707297311098011648,2865,825
1291,707059547140169728,2664,706
1292,707038192327901184,2255,823
1293,707021089608753152,4199,1427
1294,707014260413456384,2373,622
1295,706904523814649856,15022,8195
1296,706901761596989440,2126,624
1297,706681918348251136,3427,1012
1298,706644897839910912,2657,1146
1299,706593038911545345,2222,652
1300,706538006853918722,3566,1478
1301,706516534877929472,3188,1073
1302,706346369204748288,3552,964
1303,706310011488698368,22008,8341
1304,706291001778950144,1755,488
1305,706265994973601792,2813,963
1306,706169069255446529,4032,2326
1307,706166467411222528,5308,1676
1308,706153300320784384,1533,395
1309,705975130514706432,3199,766
1310,705970349788291072,3238,925
1311,705898680587526145,2435,580
1312,705786532653883392,2004,546
1313,705591895322394625,3264,1207
1314,705475953783398401,3043,960
1315,705442520700944385,4574,1704
1316,705428427625635840,3930,1758
1317,705239209544720384,3091,777
1318,705223444686888960,2651,835
1319,705102439679201280,2218,534
1320,705066031337840642,2246,633
1321,704871453724954624,4409,1161
1322,704859558691414016,2323,569
1323,704847917308362754,5253,1602
1324,704819833553219584,2725,1034
1325,704761120771465216,6831,3028
1326,704499785726889984,3019,1047
1327,704491224099647488,786,84
1328,704480331685040129,3495,1103
1329,704364645503647744,8266,3709
1330,704347321748819968,1639,362
1331,704134088924532736,1556,488
1332,704113298707505153,1905,588
1333,704054845121142784,3020,948
1334,703774238772166656,1899,483
1335,703769065844768768,3389,1191
1336,703631701117943808,2669,719
1337,703611486317502464,3974,1585
1338,703425003149250560,3903,1436
1339,703407252292673536,2533,729
1340,703382836347330562,3621,1189
1341,703356393781329922,1970,404
1342,703268521220972544,2028,567
1343,703079050210877440,7625,3238
1344,703041949650034688,27157,13089
1345,702932127499816960,2677,753
1346,702899151802126337,1658,475
1347,702684942141153280,3331,1126
1348,702671118226825216,2269,583
1349,702598099714314240,12574,3585
1350,702539513671897089,2963,999
1351,702332542343577600,3299,1632
1352,702321140488925184,3375,1086
1353,702276748847800320,2556,799
1354,702217446468493312,4948,1397
1355,701981390485725185,3558,1039
1356,701952816642965504,3948,1073
1357,701889187134500865,3651,1442
1358,701805642395348998,3538,1768
1359,701601587219795968,2152,478
1360,701570477911896070,2901,969
1361,701545186879471618,2744,640
1362,701214700881756160,12605,5349
1363,700890391244103680,2281,600
1364,700864154249383937,2674,641
1365,700847567345688576,2524,522
1366,700796979434098688,2518,1002
1367,700747788515020802,23582,9771
1368,700518061187723268,2707,839
1369,700505138482569216,2356,598
1370,700462010979500032,4262,1879
1371,700167517596164096,2725,779
1372,700151421916807169,2309,696
1373,700143752053182464,7762,2864
1374,700062718104104960,2734,727
1375,700029284593901568,2138,608
1376,700002074055016451,3416,1402
1377,699801817392291840,3156,1005
1378,699788877217865730,2306,521
1379,699779630832685056,2853,1306
1380,699775878809702401,2019,632
1381,699691744225525762,10582,4820
1382,699446877801091073,6128,2735
1383,699434518667751424,2231,529
1384,699423671849451520,1421,345
1385,699413908797464576,2138,639
1386,699370870310113280,1946,459
1387,699323444782047232,3256,904
1388,699088579889332224,2307,662
1389,699079609774645248,2529,685
1390,699072405256409088,3097,1248
1391,699060279947165696,3881,1888
1392,699036661657767936,2685,1247
1393,698989035503689728,3484,1025
1394,698953797952008193,2788,947
1395,698907974262222848,2618,653
1396,698710712454139905,2546,712
1397,698703483621523456,1502,399
1398,698635131305795584,1333,356
1399,698549713696649216,2404,648
1400,698355670425473025,1930,475
1401,698342080612007937,2335,991
1402,698262614669991936,4900,2100
1403,698195409219559425,17313,6233
1404,698178924120031232,2899,779
1405,697995514407682048,1571,350
1406,697990423684476929,3385,1358
1407,697943111201378304,2475,720
1408,697881462549430272,3111,1242
1409,697630435728322560,1805,565
1410,697616773278015490,3256,1058
1411,697596423848730625,3126,1321
1412,697575480820686848,2100,519
1413,697516214579523584,2138,1180
1414,697482927769255936,2491,702
1415,697463031882764288,3519,1445
1416,697270446429966336,4830,1957
1417,697259378236399616,3394,1047
1418,697255105972801536,3118,1214
1419,697242256848379904,2591,699
1420,696900204696625153,3279,1066
1421,696894894812565505,2414,707
1422,696886256886657024,5018,1885
1423,696877980375769088,2521,740
1424,696754882863349760,1530,372
1425,696744641916489729,2134,980
1426,696713835009417216,2444,678
1427,696518437233913856,4028,1785
1428,696490539101908992,1252,150
1429,696488710901260288,2620,1082
1430,696405997980676096,3306,1199
1431,696100768806522880,1993,697
1432,695816827381944320,3104,1225
1433,695794761660297217,3273,816
1434,695767669421768709,1925,786
1435,695629776980148225,4710,2200
1436,695446424020918272,4520,1895
1437,695409464418041856,8929,3741
1438,695314793360662529,3743,1531
1439,695095422348574720,2724,644
1440,695074328191332352,2935,1161
1441,695064344191721472,1653,627
1442,695051054296211456,2746,825
1443,694925794720792577,2774,958
1444,694905863685980160,2837,974
1445,694669722378485760,36913,15128
1446,694356675654983680,1554,299
1447,694352839993344000,2111,651
1448,694342028726001664,1620,503
1449,694329668942569472,2068,523
1450,694206574471057408,4308,2128
1451,694183373896572928,3041,974
1452,694001791655137281,3505,1077
1453,693993230313091072,1931,422
1454,693942351086120961,1792,385
1455,693647888581312512,2776,620
1456,693644216740769793,1383,131
1457,693642232151285760,2617,430
1458,693629975228977152,2527,833
1459,693622659251335168,1593,385
1460,693590843962331137,5214,2067
1461,693582294167244802,1699,265
1462,693486665285931008,1835,664
1463,693280720173801472,3471,1293
1464,693267061318012928,2460,848
1465,693262851218264065,2295,523
1466,693231807727280129,2956,765
1467,693155686491000832,8123,3365
1468,693109034023534592,1773,644
1469,693095443459342336,1923,484
1470,692919143163629568,2743,786
1471,692905862751522816,2518,918
1472,692901601640583168,1832,625
1473,692894228850999298,2350,847
1474,692828166163931137,2972,919
1475,692752401762250755,7042,3795
1476,692568918515392513,4497,1615
1477,692535307825213440,3288,1428
1478,692530551048294401,1901,434
1479,692423280028966913,1523,240
1480,692417313023332352,9626,3644
1481,692187005137076224,2606,857
1482,692158366030913536,2211,823
1483,692142790915014657,1694,414
1484,692041934689402880,3503,1333
1485,692017291282812928,2958,1000
1486,691820333922455552,4078,1742
1487,691793053716221953,8390,4411
1488,691756958957883396,2969,1064
1489,691675652215414786,2007,528
1490,691483041324204033,2456,587
1491,691459709405118465,4175,1205
1492,691444869282295808,2737,885
1493,691416866452082688,19931,8018
1494,691321916024623104,2654,688
1495,691096613310316544,3050,923
1496,691090071332753408,1767,351
1497,690989312272396288,6087,3000
1498,690959652130045952,3696,1317
1499,690938899477221376,4255,2092
1500,690932576555528194,3386,1076
1501,690735892932222976,3904,1330
1502,690728923253055490,2245,540
1503,690690673629138944,2402,842
1504,690649993829576704,1354,292
1505,690607260360429569,303,17
1506,690597161306841088,2026,634
1507,690400367696297985,1931,471
1508,690374419777196032,3361,892
1509,690360449368465409,2736,931
1510,690348396616552449,1556,541
1511,690248561355657216,1732,433
1512,690021994562220032,2876,1081
1513,690015576308211712,2589,772
1514,690005060500217858,3781,1775
1515,689999384604450816,1478,391
1516,689993469801164801,1505,475
1517,689977555533848577,1418,469
1518,689905486972461056,2505,727
1519,689877686181715968,3127,1237
1520,689835978131935233,2233,789
1521,689661964914655233,3306,972
1522,689659372465688576,10695,4066
1523,689623661272240129,2299,675
1524,689599056876867584,12002,5798
1525,689557536375177216,2116,481
1526,689517482558820352,3514,1505
1527,689289219123089408,2328,987
1528,689283819090870273,3389,1154
1529,689280876073582592,2053,750
1530,689275259254616065,1191,256
1531,689255633275777024,2639,1129
1532,689154315265683456,3171,1049
1533,689143371370250240,2077,535
1534,688916208532455424,2820,914
1535,688908934925697024,2185,815
1536,688898160958271489,2172,828
1537,688894073864884227,2312,729
1538,688828561667567616,1424,391
1539,688804835492233216,997,203
1540,688789766343622656,2289,692
1541,688547210804498433,2694,734
1542,688519176466644993,2393,768
1543,688385280030670848,9587,4683
1544,688211956440801280,2302,870
1545,688179443353796608,2189,616
1546,688116655151435777,2928,819
1547,688064179421470721,1788,377
1548,687841446767013888,5639,2652
1549,687826841265172480,2821,1184
1550,687818504314159109,2575,998
1551,687807801670897665,2476,739
1552,687732144991551489,1822,692
